"URI","Label","Definition","Notation","Status","AcceptedDate"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/DEA4","Detmold","","DEA4","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/DEA5","Arnsberg","","DEA5","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/DEB","Rheinland-Pfalz","","DEB","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/DEB1","Koblenz","","DEB1","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/DEB2","Trier","","DEB2","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/DEB3","Rheinhessen-Pfalz","","DEB3","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/DEC","Saarland","","DEC","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/DEC0","Saarland","","DEC0","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/DED","Sachsen","","DED","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/DED1","Chemnitz","","DED1","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/DED2","Dresden","","DED2","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/DED3","Leipzig","","DED3","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/DEE","Sachsen-Anhalt","","DEE","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/DEE0","Sachsen-Anhalt","","DEE0","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/DEE1","Dessau","","DEE1","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/DEE2","Halle","","DEE2","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/DEE3","Magdeburg","","DEE3","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/DEF","Schleswig-Holstein","","DEF","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/DEF0","Schleswig-Holstein","","DEF0","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/DEG","Thüringen","","DEG","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/DEG0","Thüringen","","DEG0","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EE","Eesti","","EE","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IE","Ireland","","IE","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IE_C_U","Connacht-Ulster","","IE_C_U","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IE_L_M","Leinster-Munster","","IE_L_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL","Greece","","EL","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL11","Anatoliki Makedonia, Thraki","","EL11","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL111","Evros","","EL111","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL112","Xanthi","","EL112","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL113","Rodopi","","EL113","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL114","Drama","","EL114","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL115","Kavala","","EL115","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL12","Kentriki Makedonia","","EL12","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL11_2_3","Makedonia","","EL11_2_3","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL121","Imathia","","EL121","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL122","Thessaloniki","","EL122","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL123","Kilkis","","EL123","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL124","Pella","","EL124","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL125","Pieria","","EL125","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL126","Serres","","EL126","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL127","Chalkidiki","","EL127","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL13","Dytiki Makedonia","","EL13","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL131","Grevena","","EL131","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL132","Kastoria","","EL132","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL133","Kozani","","EL133","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL134","Florina","","EL134","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL14","Thessalia","","EL14","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL141","Karditsa","","EL141","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL142","Larisa","","EL142","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL143","Magnisia","","EL143","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL144","Trikala","","EL144","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL21","Ipeiros","","EL21","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL211","Arta","","EL211","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL212","Thesprotia","","EL212","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL213","Ioannina","","EL213","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL214","Preveza","","EL214","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL22","Ionia Nisia","","EL22","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL21_A","Ipeiros, Ionia Nisia, Peloponnisos, Achaia,Ileia","","EL21_A","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL221","Zakynthos","","EL221","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL222","Kerkyra","","EL222","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL223","Kefallinia","","EL223","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL224","Lefkada","","EL224","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL23","Dytiki Ellada","","EL23","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL231","Aitoloakarnania","","EL231","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL232","Achaia","","EL232","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL233","Ileia","","EL233","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL24","Sterea Ellada","","EL24","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL241","Voiotia","","EL241","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL242","Evvoia","","EL242","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL243","Evrytania","","EL243","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL244","Fthiotida","","EL244","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL245","Fokida","","EL245","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL25","Peloponnisos","","EL25","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL251","Argolida","","EL251","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL252","Arkadia","","EL252","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL253","Korinthia","","EL253","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL254","Lakonia","","EL254","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL255","Messinia","","EL255","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL3","Attiki","","EL3","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL3_4_24_231","Attiki, Nisia Aigaiou, Kriti, Aitoloakarnania","","EL3_4_24_231","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL41","Voreio Aigaio","","EL41","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL411","Lesvos","","EL411","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL412","Samos","","EL412","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL413","Chios","","EL413","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL42","Notio Aigaio","","EL42","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL421","Dodekanisos","","EL421","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL422","Kyklades","","EL422","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL43","Kriti","","EL43","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL431","Irakleio","","EL431","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL432","Lasithi","","EL432","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL433","Rethymni","","EL433","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/EL434","Chania","","EL434","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/ES","Spain","","ES","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/ES11","Galicia","","ES11","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/ES12","Principado de Asturias","","ES12","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/ES13","Cantabria","","ES13","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/ES21","Pais Vasco","","ES21","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/ES22","Comunidad Foral de Navarra","","ES22","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/ES23","La Rioja","","ES23","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/ES24","Aragón","","ES24","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/ES3","Comunidad de Madrid","","ES3","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/ES41","Castilla y León","","ES41","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/ES42","Castilla-La Mancha","","ES42","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/ES43","Extremadura","","ES43","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/ES51","Cataluña","","ES51","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/ES52","Comunidad Valenciana","","ES52","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/ES53","Baleares","","ES53","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/ES61","Andalucia","","ES61","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/ES62","Murcia","","ES62","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/ES61_3","Andalucía, Ceuta y Melilla","","ES61_3","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/ES7","Canarias","","ES7","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR","France","","FR","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR1","Île-de-France","","FR1","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR21","Champagne-Ardenne","","FR21","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR22","Picardie","","FR22","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR23","Haute-Normandie","","FR23","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR24","Centre","","FR24","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR25","Basse-Normandie","","FR25","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR26","Bourgogne","","FR26","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR3","Nord-Pas-de-Calais","","FR3","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR41","Lorraine","","FR41","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR42","Alsace","","FR42","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR43","Franche-Comté","","FR43","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR51","Pays de la Loire","","FR51","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR52","Bretagne","","FR52","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR53","Poitou-Charentes","","FR53","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR61","Aquitaine","","FR61","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR62","Midi-Pyrénées","","FR62","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR63","Limousin","","FR63","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR71","Rhône-Alpes","","FR71","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR72","Auvergne","","FR72","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR81","Languedoc-Roussillon","","FR81","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR82","Provence-Alpes-Côte d'Azur","","FR82","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR83","Corse","","FR83","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR91","Guadeloupe","","FR91","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR92","Martinique","","FR92","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR93","Guyane","","FR93","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/FR94","Réunion","","FR94","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT","Italy","","IT","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT11","Piemonte","","IT11","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT111_C","Torino Collina","","IT111_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT111_M","Torino Montagna","","IT111_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT111_P","Torino Pianura","","IT111_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT112_3_C","Vercelli Collina","","IT112_3_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT112_3_M","Vercelli Montagna","","IT112_3_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT112_3_P","Vercelli Pianura","","IT112_3_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT114_5_C","Novara Collina","","IT114_5_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT114_5_M","Novara Montagna","","IT114_5_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT114_5_P","Novara Pianura","","IT114_5_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT116_C","Cuneo Collina","","IT116_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT116_M","Cuneo Montagna","","IT116_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT116_P","Cuneo Pianura","","IT116_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT117_C","Asti Collina","","IT117_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT117_P","Asti Pianura","","IT117_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT118_C","Alessandria Collina","","IT118_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT118_M","Alessandria Montagna","","IT118_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT118_P","Alessandria Pianura","","IT118_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT11_C","Piemonte Collina","","IT11_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT11_M","Piemonte Montagna","","IT11_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT11_P","Piemonte Pianura","","IT11_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT12","Valle d'Aosta","","IT12","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT12_M","Valle d'Aosta Montagna","","IT12_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT13","Liguria","","IT13","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT131_C","Imperia Collina","","IT131_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT131_M","Imperia Montagna","","IT131_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT132_C","Savona Collina","","IT132_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT132_M","Savona Montagna","","IT132_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT133_C","Genova Collina","","IT133_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT133_M","Genova Montagna","","IT133_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT134_C","La Spezia Collina","","IT134_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT134_M","La Spezia Montagna","","IT134_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT13_C","Liguria Collina","","IT13_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT13_M","Liguria Montagna","","IT13_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT2","Lombardia","","IT2","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT201_C","Varese Collina","","IT201_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT201_M","Varese Montagna","","IT201_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT201_P","Varese Pianura","","IT201_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT202_3_C","Como Collina","","IT202_3_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT202_3_M","Como Montagna","","IT202_3_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT202_3_P","Como Pianura","","IT202_3_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT204_M","Sondrio Montagna","","IT204_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT205_9_C","Milano Collina","","IT205_9_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT205_9_P","Milano Pianura","","IT205_9_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT206_C","Bergamo Collina","","IT206_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT206_M","Bergamo Montagna","","IT206_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT206_P","Bergamo Pianura","","IT206_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT207_C","Brescia Collina","","IT207_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT207_M","Brescia Montagna","","IT207_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT207_P","Brescia Pianura","","IT207_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT208_C","Pavia Collina","","IT208_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT208_M","Pavia Montagna","","IT208_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT208_P","Pavia Pianura","","IT208_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT20A_P","Cremona Pianura","","IT20A_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT20B_C","Mantova Collina","","IT20B_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT20B_P","Mantova Pianura","","IT20B_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT2_C","Lombardia Collina","","IT2_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT2_M","Lombardia Montagna","","IT2_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT2_P","Lombardia Pianura","","IT2_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT311","Alto Adige","","IT311","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT311_M","Bolzano-Bozen Montagna","","IT311_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT312","Trentino","","IT312","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT312_M","Trento Montagna","","IT312_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT32","Veneto","","IT32","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT321_C","Verona Collina","","IT321_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT321_M","Verona Montagna","","IT321_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT321_P","Verona Pianura","","IT321_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT322_C","Vicenza Collina","","IT322_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT322_M","Vicenza Montagna","","IT322_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT322_P","Vicenza Pianura","","IT322_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT323_M","Belluno Montagna","","IT323_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT324_C","Treviso Collina","","IT324_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT324_P","Treviso Pianura","","IT324_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT325_P","Venezia Pianura","","IT325_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT326_C","Padova Collina","","IT326_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT326_P","Padova Pianura","","IT326_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT327_P","Rovigo Pianura","","IT327_P","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT32_C","Veneto Collina","","IT32_C","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT32_M","Veneto Montagna","","IT32_M","valid","2012-03-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/sgm_reg/IT32_P","Veneto Pianura","","IT32_P","valid","2012-03-07"
